filename,width,height,class,xmin,ymin,xmax,ymax
3143.png,170,138,green star,263,42,433,180
3143.png,170,138,green star,42,263,212,401
3143.png,170,138,green star,263,263,433,401
3144.png,127,66,green oval,32,25,159,91
3144.png,127,66,green oval,185,25,312,91
3144.png,127,66,green oval,338,25,465,91
3144.png,127,66,green oval,32,178,159,244
3144.png,99,102,purple diamond,185,178,284,280
3144.png,99,102,purple diamond,338,178,437,280
3144.png,99,102,purple diamond,32,331,131,433
3144.png,99,102,purple diamond,185,331,284,433
3144.png,99,102,purple diamond,338,331,437,433
3145.png,128,64,orange rectangle,32,32,160,96
3145.png,128,64,orange rectangle,185,32,313,96
3145.png,128,64,orange rectangle,338,32,466,96
3145.png,128,64,orange rectangle,96,224,224,288
3145.png,128,64,orange rectangle,249,224,377,288
3146.png,170,88,yellow oval,42,42,212,130
3146.png,170,88,yellow oval,263,42,433,130
3146.png,170,88,yellow oval,42,263,212,351
3146.png,170,88,yellow oval,263,263,433,351
3147.png,128,104,blue star,32,25,160,129
3147.png,128,104,blue star,185,25,313,129
3147.png,128,104,blue star,338,25,466,129
3147.png,128,104,blue star,32,178,160,282
3147.png,128,104,blue star,185,178,313,282
3147.png,128,104,blue star,338,178,466,282
3147.png,128,64,purple rectangle,32,331,160,395
3147.png,128,64,purple rectangle,185,331,313,395
3147.png,128,64,purple rectangle,338,331,466,395
3148.png,128,104,brown star,32,25,160,129
3148.png,128,104,brown star,185,25,313,129
3148.png,128,104,brown star,338,25,466,129
3148.png,128,104,brown star,32,178,160,282
3148.png,128,104,brown star,185,178,313,282
3148.png,128,104,brown star,338,178,466,282
3148.png,128,104,brown star,32,331,160,435
3148.png,128,104,brown star,185,331,313,435
3148.png,128,104,brown star,338,331,466,435
3149.png,127,66,yellow oval,32,25,159,91
3149.png,127,66,yellow oval,185,25,312,91
3149.png,127,66,yellow oval,338,25,465,91
3149.png,127,66,yellow oval,32,178,159,244
3149.png,127,66,yellow oval,185,178,312,244
3149.png,127,66,yellow oval,338,178,465,244
3149.png,127,66,yellow oval,121,331,248,397
3149.png,127,66,red oval,274,331,401,397
3150.png,128,123,purple circle,32,25,160,148
3150.png,128,123,purple circle,185,25,313,148
3150.png,128,123,purple circle,338,25,466,148
3150.png,128,123,purple circle,32,178,160,301
3150.png,128,123,purple circle,185,178,313,301
3150.png,128,123,purple circle,338,178,466,301
3150.png,128,123,purple circle,121,331,249,454
3150.png,128,123,purple circle,274,331,402,454
3151.png,127,66,green oval,32,32,159,98
3151.png,127,66,green oval,185,32,312,98
3151.png,127,66,green oval,338,32,465,98
3151.png,127,66,green oval,32,224,159,290
3151.png,127,66,green oval,185,224,312,290
3151.png,127,66,green oval,338,224,465,290
3152.png,128,62,blue rectangle,32,25,160,87
3152.png,128,62,blue rectangle,185,25,313,87
3152.png,102,102,green circle,338,25,440,127
3152.png,102,102,green circle,32,178,134,280
3152.png,102,102,green circle,185,178,287,280
3152.png,102,102,green circle,338,178,440,280
3152.png,102,102,green circle,185,331,287,433
3153.png,128,128,purple square,32,32,160,160
3153.png,128,128,purple square,185,32,313,160
3153.png,124,128,pink diamond,338,32,462,160
3153.png,124,128,pink diamond,96,224,220,352
3153.png,124,128,pink diamond,249,224,373,352
3154.png,128,128,brown square,32,32,160,160
3154.png,128,115,black triangle,185,32,313,147
3154.png,128,115,black triangle,338,32,466,147
3154.png,128,115,black triangle,32,224,160,339
3154.png,128,115,black triangle,185,224,313,339
3154.png,128,115,black triangle,338,224,466,339
3155.png,128,104,red star,32,25,160,129
3155.png,128,104,red star,185,25,313,129
3155.png,128,104,red star,338,25,466,129
3155.png,128,104,red star,32,178,160,282
3155.png,128,104,red star,185,178,313,282
3155.png,128,104,red star,338,178,466,282
3155.png,128,104,red star,32,331,160,435
3155.png,128,104,red star,185,331,313,435
3155.png,128,104,red star,338,331,466,435
3156.png,170,138,orange star,42,42,212,180
3156.png,170,138,orange star,263,42,433,180
3156.png,170,138,orange star,42,263,212,401
3156.png,170,138,orange star,263,263,433,401
3157.png,170,85,purple rectangle,42,42,212,127
3157.png,166,170,green diamond,263,42,429,212
3157.png,166,170,green diamond,173,263,339,433
3158.png,170,163,pink circle,42,42,212,205
3158.png,165,170,white diamond,263,42,428,212
3158.png,165,170,white diamond,42,263,207,433
3158.png,165,170,white diamond,263,263,428,433
3159.png,128,104,orange star,32,25,160,129
3159.png,128,104,orange star,185,25,313,129
3159.png,128,104,orange star,338,25,466,129
3159.png,128,104,orange star,32,178,160,282
3159.png,128,104,orange star,185,178,313,282
3159.png,128,104,orange star,338,178,466,282
3159.png,128,104,orange star,185,331,313,435
3160.png,128,115,yellow triangle,32,25,160,140
3160.png,128,115,yellow triangle,185,25,313,140
3160.png,128,115,yellow triangle,338,25,466,140
3160.png,128,115,yellow triangle,32,178,160,293
3160.png,101,101,blue circle,185,178,286,279
3160.png,101,101,blue circle,338,178,439,279
3160.png,101,101,blue circle,121,331,222,432
3160.png,101,101,blue circle,274,331,375,432
3161.png,256,209,blue star,144,144,400,353
3162.png,170,166,green triangle,42,42,212,208
3162.png,170,166,green triangle,263,42,433,208
3162.png,170,170,red square,173,263,343,433
3163.png,170,138,orange star,42,42,212,180
3163.png,170,170,green square,263,42,433,212
3163.png,170,170,green square,173,263,343,433
3164.png,99,102,yellow diamond,32,25,131,127
3164.png,99,102,yellow diamond,185,25,284,127
3164.png,99,102,yellow diamond,338,25,437,127
3164.png,99,102,yellow diamond,32,178,131,280
3164.png,99,102,yellow diamond,185,178,284,280
3164.png,99,102,yellow diamond,338,178,437,280
3164.png,99,102,yellow diamond,185,331,284,433
3165.png,102,102,red square,32,25,134,127
3165.png,102,102,red square,185,25,287,127
3165.png,102,102,red square,338,25,440,127
3165.png,102,102,red square,32,178,134,280
3165.png,102,102,green circle,185,178,287,280
3165.png,102,102,green circle,338,178,440,280
3165.png,102,102,green circle,185,331,287,433
3166.png,128,128,blue square,32,32,160,160
3166.png,128,128,blue square,185,32,313,160
3166.png,128,128,blue square,338,32,466,160
3166.png,128,128,blue square,32,224,160,352
3166.png,128,128,blue square,185,224,313,352
3166.png,128,128,blue square,338,224,466,352
3167.png,99,102,orange diamond,32,25,131,127
3167.png,128,115,yellow triangle,185,25,313,140
3167.png,128,115,yellow triangle,338,25,466,140
3167.png,128,115,yellow triangle,32,178,160,293
3167.png,128,115,yellow triangle,185,178,313,293
3167.png,128,115,yellow triangle,338,178,466,293
3167.png,128,115,yellow triangle,121,331,249,446
3167.png,128,115,yellow triangle,274,331,402,446
3168.png,170,153,black triangle,42,85,212,238
3168.png,170,153,black triangle,255,85,425,238
3169.png,128,104,white star,32,32,160,136
3169.png,128,104,white star,185,32,313,136
3169.png,128,104,white star,338,32,466,136
3169.png,128,104,white star,96,224,224,328
3169.png,128,104,white star,249,224,377,328
3170.png,170,166,blue triangle,42,85,212,251
3170.png,170,166,blue triangle,255,85,425,251
3171.png,99,102,yellow diamond,32,25,131,127
3171.png,99,102,yellow diamond,185,25,284,127
3171.png,99,102,yellow diamond,338,25,437,127
3171.png,99,102,yellow diamond,32,178,131,280
3171.png,99,102,yellow diamond,185,178,284,280
3171.png,99,102,yellow diamond,338,178,437,280
3171.png,99,102,yellow diamond,32,331,131,433
3171.png,128,104,blue star,185,331,313,435
3171.png,128,104,blue star,338,331,466,435
3172.png,170,138,white star,42,42,212,180
3172.png,170,88,black oval,263,42,433,130
3172.png,170,88,black oval,173,263,343,351
3173.png,128,115,orange triangle,32,25,160,140
3173.png,128,115,orange triangle,185,25,313,140
3173.png,128,115,orange triangle,338,25,466,140
3173.png,128,115,orange triangle,32,178,160,293
3173.png,128,115,orange triangle,185,178,313,293
3173.png,128,115,orange triangle,338,178,466,293
3173.png,128,115,orange triangle,121,331,249,446
3173.png,128,115,orange triangle,274,331,402,446
3174.png,128,123,purple circle,32,25,160,148
3174.png,128,123,purple circle,185,25,313,148
3174.png,128,123,purple circle,338,25,466,148
3174.png,128,123,purple circle,32,178,160,301
3174.png,128,123,purple circle,185,178,313,301
3174.png,128,123,purple circle,338,178,466,301
3174.png,128,123,purple circle,185,331,313,454
3175.png,170,163,white circle,42,42,212,205
3175.png,170,163,white circle,263,42,433,205
3175.png,170,163,white circle,42,263,212,426
3175.png,170,163,white circle,263,263,433,426
3176.png,128,123,yellow circle,32,25,160,148
3176.png,102,102,blue square,185,25,287,127
3176.png,102,102,blue square,338,25,440,127
3176.png,102,102,blue square,32,178,134,280
3176.png,102,102,blue square,185,178,287,280
3176.png,102,102,blue square,338,178,440,280
3176.png,102,102,blue square,185,331,287,433
3177.png,128,104,blue star,32,25,160,129
3177.png,128,104,blue star,185,25,313,129
3177.png,128,104,blue star,338,25,466,129
3177.png,128,104,blue star,32,178,160,282
3177.png,128,104,blue star,185,178,313,282
3177.png,128,104,blue star,338,178,466,282
3177.png,128,104,blue star,121,331,249,435
3177.png,128,104,blue star,274,331,402,435
3178.png,128,115,purple triangle,32,25,160,140
3178.png,128,115,purple triangle,185,25,313,140
3178.png,128,115,purple triangle,338,25,466,140
3178.png,128,115,purple triangle,32,178,160,293
3178.png,128,115,purple triangle,185,178,313,293
3178.png,128,115,purple triangle,338,178,466,293
3178.png,128,115,purple triangle,32,331,160,446
3178.png,128,115,purple triangle,185,331,313,446
3178.png,128,115,purple triangle,338,331,466,446
3179.png,102,102,yellow square,32,25,134,127
3179.png,102,102,yellow square,185,25,287,127
3179.png,102,102,yellow square,338,25,440,127
3179.png,102,102,yellow square,32,178,134,280
3179.png,102,102,yellow square,185,178,287,280
3179.png,102,102,yellow square,338,178,440,280
3179.png,102,102,yellow square,185,331,287,433
3180.png,170,163,brown circle,42,42,212,205
3180.png,170,163,brown circle,263,42,433,205
3180.png,170,163,brown circle,42,263,212,426
3180.png,170,163,brown circle,263,263,433,426
3181.png,128,115,purple triangle,32,25,160,140
3181.png,128,115,purple triangle,185,25,313,140
3181.png,128,115,purple triangle,338,25,466,140
3181.png,128,115,purple triangle,32,178,160,293
3181.png,128,115,purple triangle,185,178,313,293
3181.png,128,115,purple triangle,338,178,466,293
3181.png,128,115,purple triangle,121,331,249,446
3181.png,128,123,orange circle,274,331,402,454
3182.png,170,85,yellow rectangle,42,42,212,127
3182.png,170,85,yellow rectangle,263,42,433,127
3182.png,170,85,yellow rectangle,173,263,343,348
3183.png,165,170,orange diamond,42,42,207,212
3183.png,165,170,orange diamond,263,42,428,212
3183.png,165,170,orange diamond,173,263,338,433
3184.png,128,62,blue rectangle,32,25,160,87
3184.png,128,62,blue rectangle,185,25,313,87
3184.png,128,62,blue rectangle,338,25,466,87
3184.png,128,62,blue rectangle,32,178,160,240
3184.png,128,104,white star,185,178,313,282
3184.png,128,104,white star,338,178,466,282
3184.png,128,104,white star,121,331,249,435
3184.png,128,104,white star,274,331,402,435
3185.png,256,246,brown circle,144,144,400,390
3186.png,169,170,blue circle,42,42,211,212
3186.png,170,166,red triangle,263,42,433,208
3186.png,170,166,red triangle,173,263,343,429
3187.png,128,104,purple star,32,32,160,136
3187.png,128,104,purple star,185,32,313,136
3187.png,128,104,purple star,338,32,466,136
3187.png,128,104,purple star,32,224,160,328
3187.png,128,104,purple star,185,224,313,328
3187.png,128,104,purple star,338,224,466,328
3188.png,165,170,black diamond,42,42,207,212
3188.png,165,170,brown diamond,263,42,428,212
3188.png,165,170,brown diamond,42,263,207,433
3188.png,165,170,brown diamond,263,263,428,433
3189.png,170,85,orange rectangle,42,42,212,127
3189.png,170,153,yellow triangle,263,42,433,195
3189.png,170,153,yellow triangle,173,263,343,416
3190.png,128,128,pink square,32,32,160,160
3190.png,128,123,brown circle,185,32,313,155
3190.png,128,123,brown circle,338,32,466,155
3190.png,128,123,brown circle,96,224,224,347
3190.png,128,123,brown circle,249,224,377,347
3191.png,128,115,orange triangle,32,32,160,147
3191.png,127,66,yellow oval,185,32,312,98
3191.png,127,66,yellow oval,338,32,465,98
3191.png,127,66,yellow oval,96,224,223,290
3191.png,127,66,yellow oval,249,224,376,290
3192.png,128,128,green square,32,32,160,160
3192.png,128,128,green square,185,32,313,160
3192.png,128,128,green square,338,32,466,160
3192.png,128,128,green square,96,224,224,352
3192.png,128,128,green square,249,224,377,352
3193.png,170,153,orange triangle,42,42,212,195
3193.png,170,153,orange triangle,263,42,433,195
3193.png,170,153,orange triangle,173,263,343,416
3194.png,128,123,purple circle,32,25,160,148
3194.png,99,102,red diamond,185,25,284,127
3194.png,99,102,red diamond,338,25,437,127
3194.png,99,102,red diamond,32,178,131,280
3194.png,99,102,red diamond,185,178,284,280
3194.png,99,102,red diamond,338,178,437,280
3194.png,99,102,red diamond,32,331,131,433
3194.png,99,102,red diamond,185,331,284,433
3194.png,99,102,red diamond,338,331,437,433
3195.png,99,102,blue diamond,32,25,131,127
3195.png,99,102,blue diamond,185,25,284,127
3195.png,99,102,blue diamond,338,25,437,127
3195.png,99,102,blue diamond,32,178,131,280
3195.png,99,102,blue diamond,185,178,284,280
3195.png,99,102,blue diamond,338,178,437,280
3195.png,99,102,blue diamond,185,331,284,433
3196.png,128,115,brown triangle,32,25,160,140
3196.png,127,66,red oval,185,25,312,91
3196.png,127,66,red oval,338,25,465,91
3196.png,127,66,red oval,32,178,159,244
3196.png,127,66,red oval,185,178,312,244
3196.png,127,66,red oval,338,178,465,244
3196.png,127,66,red oval,32,331,159,397
3196.png,127,66,red oval,185,331,312,397
3196.png,127,66,red oval,338,331,465,397
3197.png,128,104,black star,32,25,160,129
3197.png,128,104,black star,185,25,313,129
3197.png,128,104,black star,338,25,466,129
3197.png,128,104,black star,32,178,160,282
3197.png,128,115,black triangle,185,178,313,293
3197.png,128,115,black triangle,338,178,466,293
3197.png,128,115,black triangle,121,331,249,446
3197.png,128,115,black triangle,274,331,402,446
3198.png,128,64,pink rectangle,32,25,160,89
3198.png,128,64,pink rectangle,185,25,313,89
3198.png,128,64,pink rectangle,338,25,466,89
3198.png,128,64,pink rectangle,32,178,160,242
3198.png,128,64,pink rectangle,185,178,313,242
3198.png,128,64,pink rectangle,338,178,466,242
3198.png,128,64,pink rectangle,121,331,249,395
3198.png,128,64,pink rectangle,274,331,402,395
3199.png,99,102,white diamond,32,25,131,127
3199.png,128,125,green triangle,185,25,313,150
3199.png,128,125,green triangle,338,25,466,150
3199.png,128,125,green triangle,32,178,160,303
3199.png,128,125,green triangle,185,178,313,303
3199.png,128,125,green triangle,338,178,466,303
3199.png,128,125,green triangle,32,331,160,456
3199.png,128,125,green triangle,185,331,313,456
3199.png,128,125,green triangle,338,331,466,456
3200.png,170,170,orange square,42,42,212,212
3200.png,170,170,orange square,263,42,433,212
3200.png,170,170,orange square,42,263,212,433
3200.png,170,153,yellow triangle,263,263,433,416
3201.png,170,85,purple rectangle,42,42,212,127
3201.png,170,85,purple rectangle,263,42,433,127
3201.png,170,85,purple rectangle,42,263,212,348
3201.png,170,85,purple rectangle,263,263,433,348
3202.png,255,133,white oval,144,144,399,277
3203.png,170,88,white oval,42,42,212,130
3203.png,170,88,white oval,263,42,433,130
3203.png,170,163,white circle,42,263,212,426
3203.png,170,163,white circle,263,263,433,426
3204.png,127,66,orange oval,32,25,159,91
3204.png,127,66,orange oval,185,25,312,91
3204.png,127,66,orange oval,338,25,465,91
3204.png,127,66,orange oval,32,178,159,244
3204.png,127,66,orange oval,185,178,312,244
3204.png,127,66,orange oval,338,178,465,244
3204.png,127,66,orange oval,121,331,248,397
3204.png,127,66,orange oval,274,331,401,397
3205.png,128,115,black triangle,32,32,160,147
3205.png,128,115,black triangle,185,32,313,147
3205.png,128,115,black triangle,338,32,466,147
3205.png,128,115,black triangle,96,224,224,339
3205.png,128,115,black triangle,249,224,377,339
3206.png,170,170,blue square,42,85,212,255
3206.png,170,170,blue square,255,85,425,255
3207.png,99,102,purple diamond,32,25,131,127
3207.png,99,102,purple diamond,185,25,284,127
3207.png,99,102,purple diamond,338,25,437,127
3207.png,99,102,purple diamond,32,178,131,280
3207.png,99,102,purple diamond,185,178,284,280
3207.png,99,102,purple diamond,338,178,437,280
3207.png,99,102,purple diamond,121,331,220,433
3207.png,128,115,pink triangle,274,331,402,446
3208.png,128,123,yellow circle,32,25,160,148
3208.png,128,123,yellow circle,185,25,313,148
3208.png,128,123,yellow circle,338,25,466,148
3208.png,128,123,yellow circle,32,178,160,301
